o111 o111
42 0.0000000000
43 0.0000000000
44 0.0000000000
45 0.0000000000
46 0.0000000000
47 0.0000000000
48 0.0000000000
49 0.0000000000
50 0.0000000000
51 0.0000000000
52 0.0000000000
53 0.0000000000
54 0.0000000000
55 0.0000000000
56 0.0000000000
57 0.0000000000
58 0.0000000000
59 0.0000000000
60 0.0000000000
61 0.0000000000
62 0.0000000000
63 0.0000000000
64 0.0000000000
65 0.0000000000
66 0.0000000000
67 0.0000000000
68 0.0000000000
69 0.0000000000
70 0.0000000000
71 0.0000000000
72 0.0000000000
73 0.0000000000
74 0.0000000000
75 0.0000000000
76 0.0000000000
77 0.0000000000
78 0.0000000000
79 0.0000000000
80 0.0000000000
81 0.0000000000
82 0.0000000000
83 0.0000000000
84 0.0000000000
85 0.0000000000
86 0.0000000000
87 0.0000000000
88 0.0000000000
89 0.0000000000
90 0.0000000000
91 0.0000000000
92 0.0000000000
93 0.0000000000
94 0.0000000000
95 0.0000000000
96 0.0000000000
97 0.0000000000
98 0.0000000000
99 0.0000000000
o111 o13
0 0.0172872079
1 0.0184110944
2 0.0161922141
3 0.0117599241
4 0.0070529996
5 0.0034931185
6 0.0014286361
7 0.0004824998
8 0.0001345668
9 0.0000309914
10 0.0227450654
11 0.0242237815
12 0.0213043640
13 0.0154727267
14 0.0092797482
15 0.0045959538
16 0.0018796801
17 0.0006348329
18 0.0001770518
19 0.0000407759
20 0.0293474641
21 0.0312554193
22 0.0274885583
23 0.0199641233
24 0.0119734577
25 0.0059300594
26 0.0024253105
27 0.0008191112
28 0.0002284460
29 0.0000526123
30 0.0371483915
31 0.0395635053
32 0.0347953650
33 0.0252708399
34 0.0151561542
35 0.0075063442
36 0.0030699887
37 0.0010368413
38 0.0002891699
39 0.0000665973
40 0.0461507372
41 0.0491511170
42 0.0432274906
43 0.0313948423
44 0.0188290169
45 0.0093253921
46 0.0038139536
47 0.0012881040
48 0.0003592458
49 0.0000827362
50 0.0562975607
51 0.0599576120
52 0.0527316014
53 0.0382973956
54 0.0229688145
55 0.0113756976
56 0.0046524995
57 0.0015713099
58 0.0004382305
59 0.0001009268
60 0.0674679801
61 0.0718542495
62 0.0631944722
63 0.0458962679
64 0.0275262285
65 0.0136328347
66 0.0055756367
67 0.0018830852
68 0.0005251831
69 0.0001209524
70 0.0794788323
71 0.0846459585
72 0.0744445417
73 0.0540668591
74 0.0324265302
75 0.0160597928
76 0.0065682282
77 0.0022183177
78 0.0006186778
79 0.0001424847
80 0.0920925504
81 0.0980797274
82 0.0862592908
83 0.0626475605
84 0.0375727950
85 0.0186085683
86 0.0076106414
87 0.0025703767
88 0.0007168653
89 0.0001650978
90 0.1050308554
91 0.1118591853
92 0.0983780671
93 0.0714490676
94 0.0428514876
95 0.0212229310
96 0.0086798788
97 0.0029314951
98 0.0008175794
99 0.0001882928
o111 o14
0 0.0137230776
1 0.0172908593
2 0.0179904058
3 0.0154569834
4 0.0109664903
5 0.0064249407
6 0.0031083379
7 0.0012417773
8 0.0004096510
9 0.0001115931
10 0.0180556802
11 0.0227498696
12 0.0236702746
13 0.0203370088
14 0.0144287927
15 0.0084534008
16 0.0040896916
17 0.0016338269
18 0.0005389847
19 0.0001468249
20 0.0232968522
21 0.0293536628
22 0.0305412414
23 0.0262404010
24 0.0186171580
25 0.0109072395
26 0.0052768403
27 0.0021080914
28 0.0006954402
29 0.0001894450
30 0.0294894504
31 0.0371562379
32 0.0386594899
33 0.0332154316
34 0.0235658342
35 0.0138065218
36 0.0066794912
37 0.0026684488
38 0.0008802970
39 0.0002398019
40 0.0366357685
41 0.0461604850
42 0.0480280272
43 0.0412646845
44 0.0292766544
45 0.0171523216
46 0.0082981639
47 0.0033151067
48 0.0010936236
49 0.0002979142
50 0.0446906058
51 0.0563094517
52 0.0585875967
53 0.0503372476
54 0.0357134973
55 0.0209234765
56 0.0101226202
57 0.0040439748
58 0.0013340705
59 0.0003634144
60 0.0535580027
61 0.0674822305
62 0.0702123993
63 0.0603250368
64 0.0427996791
65 0.0250750597
66 0.0121311249
67 0.0048463701
68 0.0015987734
69 0.0004355222
70 0.0630925589
71 0.0794956196
72 0.0827118212
73 0.0710642807
74 0.0504190062
75 0.0295389971
76 0.0142907441
77 0.0057091354
78 0.0018833919
79 0.0005130551
80 0.0731056874
81 0.0921120020
82 0.0958386321
83 0.0823425643
84 0.0584207737
85 0.0342269948
86 0.0165587621
87 0.0066152059
88 0.0021822963
89 0.0005944797
90 0.0833764820
91 0.1050530397
92 0.1093032331
93 0.0939110701
94 0.0666284494
95 0.0390356279
96 0.0188851426
97 0.0075445921
98 0.0024888924
99 0.0006779996
o111 o15
0 0.0095076584
1 0.0141819519
2 0.0174684499
3 0.0177676093
4 0.0149231300
5 0.0103501549
6 0.0059277403
7 0.0028034056
8 0.0010948028
9 0.0003530511
10 0.0125093834
11 0.0186594288
12 0.0229835285
13 0.0233771375
14 0.0196346090
15 0.0136178701
16 0.0077992260
17 0.0036884871
18 0.0014404502
19 0.0004645151
20 0.0161405858
21 0.0240758559
22 0.0296551478
23 0.0301630130
24 0.0253341097
25 0.0175708421
26 0.0100631720
27 0.0047591749
28 0.0018585816
29 0.0005993538
30 0.0204309578
31 0.0304755231
32 0.0375378614
33 0.0381807236
34 0.0320682367
35 0.0222413943
36 0.0127380904
37 0.0060242238
38 0.0023526161
39 0.0007586696
40 0.0253820886
41 0.0378608009
42 0.0466345892
43 0.0474332392
44 0.0398394844
45 0.0276312568
46 0.0158249722
47 0.0074841025
48 0.0029227367
49 0.0009425216
50 0.0309626620
51 0.0461849771
52 0.0568877937
53 0.0578620370
54 0.0485986991
55 0.0337063382
56 0.0193042926
57 0.0091295771
58 0.0035653374
59 0.0011497469
60 0.0371061950
61 0.0553488833
62 0.0681753257
63 0.0693428759
64 0.0582415300
65 0.0403942645
66 0.0231346014
67 0.0109410447
68 0.0042727626
69 0.0013778768
70 0.0437119510
71 0.0652022574
72 0.0803121016
73 0.0816875026
74 0.0686098618
75 0.0475853726
76 0.0272530925
77 0.0128888023
78 0.0050334126
79 0.0016231705
80 0.0506492728
81 0.0755502064
82 0.0930580641
83 0.0946517486
84 0.0794986159
85 0.0551374271
86 0.0315783049
87 0.0149343245
88 0.0058322423
89 0.0018807764
90 0.0577651114
91 0.0861644374
92 0.1061320164
93 0.1079496015
94 0.0906675685
95 0.0628838173
96 0.0360148172
97 0.0170324838
98 0.0066516281
99 0.0021450113
o111 o16
0 0.0058185862
1 0.0102672203
2 0.0149608404
3 0.0180022784
4 0.0178882422
5 0.0146783271
6 0.0099461224
7 0.0055654293
8 0.0025716398
9 0.0009812661
10 0.0076556100
11 0.0135087516
12 0.0196842251
13 0.0236858954
14 0.0235358562
15 0.0193125177
16 0.0130862777
17 0.0073225274
18 0.0033835490
19 0.0012910681
20 0.0098778675
21 0.0174300490
22 0.0253981284
23 0.0305613967
24 0.0303678044
25 0.0249185225
26 0.0168849400
27 0.0094480981
28 0.0043657198
29 0.0016658371
30 0.0125035299
31 0.0220631770
32 0.0321492730
33 0.0386850034
34 0.0384399518
35 0.0315421816
36 0.0213731712
37 0.0119595224
38 0.0055261835
39 0.0021086378
40 0.0155335693
41 0.0274098509
42 0.0399401582
43 0.0480597231
44 0.0477552869
45 0.0391859476
46 0.0265526327
47 0.0148577300
48 0.0068653697
49 0.0026196339
50 0.0189488210
51 0.0334362532
52 0.0487215071
53 0.0586262610
54 0.0582548907
55 0.0478014737
56 0.0323905648
57 0.0181243898
58 0.0083748080
59 0.0031955936
60 0.0227085981
61 0.0400705900
62 0.0583887052
63 0.0702587354
64 0.0698136787
65 0.0572861212
66 0.0388174188
67 0.0217205854
68 0.0100365163
69 0.0038296552
70 0.0267512509
71 0.0472040767
72 0.0687832378
73 0.0827664064
74 0.0822421194
75 0.0674843684
76 0.0457278122
77 0.0255873492
78 0.0118232470
79 0.0045114219
80 0.0309968185
81 0.0546956179
82 0.0796995081
83 0.0959018808
84 0.0952943866
85 0.0781945011
86 0.0529850622
87 0.0296481993
88 0.0136996600
89 0.0052274088
90 0.0353516369
91 0.0623799382
92 0.0908966857
93 0.1093753691
94 0.1086825266
95 0.0891802366
96 0.0604290624
97 0.0338135469
98 0.0156243585
99 0.0059618202
o111 o17
0 0.0029801634
1 0.0062203680
2 0.0107213548
3 0.0152595513
4 0.0179346529
5 0.0174061843
6 0.0139499779
7 0.0092321408
8 0.0050453300
9 0.0022768475
10 0.0039210502
11 0.0081842411
12 0.0141062638
13 0.0200772441
14 0.0235969194
15 0.0229016045
16 0.0183542166
17 0.0121468803
18 0.0066382241
19 0.0029956860
20 0.0050592460
21 0.0105599486
22 0.0182010060
23 0.0259052323
24 0.0304465930
25 0.0295494433
26 0.0236820473
27 0.0156728561
28 0.0085651564
29 0.0038652686
30 0.0064040577
31 0.0133669168
32 0.0230390642
33 0.0327911714
34 0.0385396834
35 0.0374040599
36 0.0299770357
37 0.0198388999
38 0.0108418836
39 0.0048927060
40 0.0079559833
41 0.0166061850
42 0.0286222295
43 0.0407376110
44 0.0478791870
45 0.0464683625
46 0.0372415124
47 0.0246465543
48 0.0134692485
49 0.0060783785
50 0.0097052068
51 0.0202572647
52 0.0349151886
53 0.0496942899
54 0.0584060317
55 0.0566850197
56 0.0454295299
57 0.0300654109
58 0.0164306331
59 0.0074147869
60 0.0116308894
61 0.0242766600
62 0.0418429720
63 0.0595545052
64 0.0699948088
65 0.0679323179
66 0.0544435423
67 0.0360309137
68 0.0196907578
69 0.0088860102
70 0.0137014552
71 0.0285984638
72 0.0492919835
73 0.0701565770
74 0.0824554947
75 0.0800258330
76 0.0641357451
77 0.0424452451
78 0.0231961655
79 0.0104679244
80 0.0158759500
81 0.0331371941
82 0.0571148867
83 0.0812908036
84 0.0955416258
85 0.0927263636
86 0.0743144333
87 0.0491815341
88 0.0268775219
89 0.0121292403
90 0.0181064008
91 0.0377927190
92 0.0651390960
93 0.0927115461
94 0.1089645010
95 0.1057537159
96 0.0847550486
97 0.0560911673
98 0.0306536103
99 0.0138333068
o111 o18
0 0.0013276348
1 0.0032812751
2 0.0066967356
3 0.0112860346
4 0.0157064557
5 0.0180498741
6 0.0171289034
7 0.0134228351
8 0.0086859604
9 0.0046414063
10 0.0017467910
11 0.0043172279
12 0.0088110058
13 0.0148492223
14 0.0206652436
15 0.0237485178
16 0.0225367815
17 0.0176606462
18 0.0114282618
19 0.0061067750
20 0.0022538465
21 0.0055704254
22 0.0113686496
23 0.0191596293
24 0.0266639153
25 0.0306421971
26 0.0290787200
27 0.0227871484
28 0.0147456381
29 0.0078794392
30 0.0028529475
31 0.0070511151
32 0.0143905808
33 0.0242525017
34 0.0337515220
35 0.0387872816
36 0.0368082124
37 0.0288442614
38 0.0186652157
39 0.0099738940
40 0.0035443157
41 0.0087598451
42 0.0178779182
43 0.0301297250
44 0.0419306878
45 0.0481867868
46 0.0457281205
47 0.0358342275
48 0.0231884455
49 0.0123909149
50 0.0043235784
51 0.0106858079
52 0.0218086046
53 0.0367541261
54 0.0511496798
55 0.0587812613
56 0.0557820261
57 0.0437128357
58 0.0282867186
59 0.0151152142
60 0.0051814519
61 0.0128060588
62 0.0261358128
63 0.0440467868
64 0.0612986698
65 0.0704444905
66 0.0668501546
67 0.0523862259
68 0.0338992977
69 0.0181143368
70 0.0061038695
71 0.0150858319
72 0.0307885886
73 0.0518881280
74 0.0722112430
75 0.0829852301
76 0.0787510197
77 0.0617121791
78 0.0399341524
79 0.0213391054
80 0.0070725864
81 0.0174800346
82 0.0356749034
83 0.0601230533
84 0.0836715562
85 0.0961554330
86 0.0912492307
87 0.0715062343
88 0.0462719175
89 0.0247257364
90 0.0080662313
91 0.0199358472
92 0.0406869573
93 0.0685698872
94 0.0954267765
95 0.1096645435
96 0.1040690569
97 0.0815523189
98 0.0527727716
99 0.0281995152
o111 o19
0 0.0005199791
1 0.0015198938
2 0.0036686380
3 0.0073124399
4 0.0120361294
5 0.0163598518
6 0.0183628641
7 0.0170204180
8 0.0130277266
9 0.0082344609
10 0.0006841452
11 0.0019997495
12 0.0048268877
13 0.0096210982
14 0.0158361345
15 0.0215249276
16 0.0241603241
17 0.0223940456
18 0.0171407954
19 0.0108342164
20 0.0008827376
21 0.0025802333
22 0.0062280284
23 0.0124138941
24 0.0204330206
25 0.0277731468
26 0.0311735417
27 0.0288945509
28 0.0221163961
29 0.0139791543
30 0.0011173805
31 0.0032660920
32 0.0078835172
33 0.0157136643
34 0.0258643760
35 0.0351556007
36 0.0394598635
37 0.0365750881
38 0.0279952141
39 0.0176949904
40 0.0013881606
41 0.0040575795
42 0.0097939672
43 0.0195216310
44 0.0321322128
45 0.0436750240
46 0.0490223592
47 0.0454385025
48 0.0347794269
49 0.0219831012
50 0.0016933653
51 0.0049496897
52 0.0119472949
53 0.0238137086
54 0.0391968864
55 0.0532775306
56 0.0598005451
57 0.0554287322
58 0.0424261240
59 0.0268163642
60 0.0020293585
61 0.0059317946
62 0.0143178469
63 0.0285387643
64 0.0469742333
65 0.0638487234
66 0.0716660179
67 0.0664267609
68 0.0508442081
69 0.0321371992
70 0.0023906310
71 0.0069877905
72 0.0168667529
73 0.0336193207
74 0.0553367272
75 0.0752152646
76 0.0844242173
77 0.0782522521
78 0.0598956465
79 0.0378583598
80 0.0027700370
81 0.0080967905
82 0.0195435973
83 0.0389548878
84 0.0641189634
85 0.0871523316
86 0.0978227947
87 0.0906713054
88 0.0694014078
89 0.0438666851
90 0.0031592062
91 0.0092343281
92 0.0222893245
93 0.0444277539
94 0.0731271915
95 0.0993965733
96 0.1115661555
97 0.1034099362
98 0.0791517793
99 0.0500296216
o111 o20
0 0.0001699665
1 0.0005878594
2 0.0016789366
3 0.0039595648
4 0.0077110656
5 0.0124004155
6 0.0164669727
7 0.0180570777
8 0.0163507430
9 0.0122259798
10 0.0002236277
11 0.0007734563
12 0.0022090046
13 0.0052096649
14 0.0101455766
15 0.0163154318
16 0.0216658685
17 0.0237579959
18 0.0215129430
19 0.0160859239
20 0.0002885420
21 0.0009979739
22 0.0028502307
23 0.0067219175
24 0.0130906172
25 0.0210514474
26 0.0279549997
27 0.0306544262
28 0.0277576833
29 0.0207553184
30 0.0003652401
31 0.0012632480
32 0.0036078581
33 0.0085086882
34 0.0165702689
35 0.0266471886
36 0.0353857924
37 0.0388027607
38 0.0351360269
39 0.0262723447
40 0.0004537504
41 0.0015693769
42 0.0044821674
43 0.0105706390
44 0.0205858207
45 0.0331047280
46 0.0439609991
47 0.0482060175
48 0.0436507067
49 0.0326390464
50 0.0005535132
51 0.0019144243
52 0.0054676286
53 0.0128947277
54 0.0251118738
55 0.0403832213
56 0.0536263810
57 0.0588047204
58 0.0532478669
59 0.0398151538
60 0.0006633399
61 0.0022942795
62 0.0065525017
63 0.0154532669
64 0.0300945082
65 0.0483959578
66 0.0642667917
67 0.0704726041
68 0.0638131738
69 0.0477151758
70 0.0007814297
71 0.0027027140
72 0.0077189977
73 0.0182043038
74 0.0354520228
75 0.0570115514
76 0.0757077587
77 0.0830183484
78 0.0751733863
79 0.0562095744
80 0.0009054468
81 0.0031316493
82 0.0089440441
83 0.0210934248
84 0.0410784495
85 0.0660595912
86 0.0877229872
87 0.0961938068
88 0.0871038071
89 0.0651303362
90 0.0010326552
91 0.0035716222
92 0.0102006144
93 0.0240568909
94 0.0468496600
95 0.0753404628
96 0.1000474017
97 0.1097083072
98 0.0993412314
99 0.0742806546
o111 o21
0 0.0000487956
1 0.0001997875
2 0.0006754730
3 0.0018858254
4 0.0043476091
5 0.0082766860
6 0.0130112952
7 0.0168905357
8 0.0181061288
9 0.0160275519
10 0.0000642012
11 0.0002628638
12 0.0008887310
13 0.0024812116
14 0.0057202213
15 0.0108897727
16 0.0171191764
17 0.0222231573
18 0.0238225332
19 0.0210877153
20 0.0000828374
21 0.0003391674
22 0.0011467104
23 0.0032014535
24 0.0073806773
25 0.0140508373
26 0.0220885017
27 0.0286740574
28 0.0307376974
29 0.0272090212
30 0.0001048566
31 0.0004293224
32 0.0014515205
33 0.0040524404
34 0.0093425548
35 0.0177857277
36 0.0279599049
37 0.0362959847
38 0.0389081663
39 0.0344415234
40 0.0001302670
41 0.0005333621
42 0.0018032743
43 0.0050344875
44 0.0116065803
45 0.0220958273
46 0.0347355611
47 0.0450917626
48 0.0483369666
49 0.0427879008
50 0.0001589078
51 0.0006506285
52 0.0021997470
53 0.0061413832
54 0.0141584338
55 0.0269538745
56 0.0423726138
57 0.0550057572
58 0.0589644603
59 0.0521953623
60 0.0001904379
61 0.0007797246
62 0.0026362152
63 0.0073599409
64 0.0169677144
65 0.0323019940
66 0.0507800805
67 0.0659198602
68 0.0706640393
69 0.0625518339
70 0.0002243402
71 0.0009185335
72 0.0031055222
73 0.0086701797
74 0.0199883578
75 0.0380524919
76 0.0598201027
77 0.0776551114
78 0.0832438634
79 0.0736874989
80 0.0002599442
81 0.0010643097
82 0.0035983853
83 0.0100461838
84 0.0231606177
85 0.0440916270
86 0.0693138748
87 0.0899793953
88 0.0964551123
89 0.0853821013
90 0.0002964644
91 0.0012138371
92 0.0041039311
93 0.0114575965
94 0.0264145088
95 0.0502861661
96 0.0790519485
97 0.1026208180
98 0.1100063241
99 0.0973776391
o111 o22
0 0.0000123143
1 0.0000596365
2 0.0002384931
3 0.0007875957
4 0.0021478154
5 0.0048368043
6 0.0089947584
7 0.0138130969
8 0.0175171709
9 0.0183446177
10 0.0000162022
11 0.0000784648
12 0.0003137894
13 0.0010362527
14 0.0028259163
15 0.0063638635
16 0.0118345525
17 0.0181741201
18 0.0230476315
19 0.0241363171
20 0.0000209053
21 0.0001012414
22 0.0004048756
23 0.0013370544
24 0.0036462185
25 0.0082111549
26 0.0152698662
27 0.0234496726
28 0.0297378586
29 0.0311425659
30 0.0000264622
31 0.0001281527
32 0.0005124967
33 0.0016924604
34 0.0046154295
35 0.0103937837
36 0.0193287898
37 0.0296828924
38 0.0376425578
39 0.0394206540
40 0.0000328749
41 0.0001592085
42 0.0006366924
43 0.0021026023
44 0.0057339084
45 0.0129125586
46 0.0240128270
47 0.0368760883
48 0.0467646571
49 0.0489736479
50 0.0000401029
51 0.0001942125
52 0.0007766773
53 0.0025648861
54 0.0069945807
55 0.0157515480
56 0.0292923509
57 0.0449837629
58 0.0570464587
59 0.0597411240
60 0.0000480600
61 0.0002327476
62 0.0009307837
63 0.0030738043
64 0.0083824277
65 0.0188769302
66 0.0351044650
67 0.0539093272
68 0.0683654726
69 0.0715948066
70 0.0000566157
71 0.0002741821
72 0.0010964846
73 0.0036210121
74 0.0098746926
75 0.0222374580
76 0.0413538671
77 0.0635064273
78 0.0805360990
79 0.0843403287
80 0.0000656010
81 0.0003176962
82 0.0012705026
83 0.0041956862
84 0.0114418594
85 0.0257666621
86 0.0479169482
87 0.0735852389
88 0.0933176110
89 0.0977255925
90 0.0000748174
91 0.0003623302
92 0.0014489985
93 0.0047851483
94 0.0130493538
95 0.0293866827
96 0.0546489159
97 0.0839234069
98 0.1064280277
99 0.1114552972
o112 o111
0 0.0043141250
1 0.0044172407
2 0.0044933001
3 0.0045432945
4 0.0045680566
5 0.0045680566
6 0.0045432945
7 0.0044933001
8 0.0044172407
9 0.0043141250
10 0.0113954921
11 0.0116678659
12 0.0118687719
13 0.0120008292
14 0.0120662368
15 0.0120662368
16 0.0120008292
17 0.0118687719
18 0.0116678659
19 0.0113954921
20 0.0273580092
21 0.0280119173
22 0.0284942474
23 0.0288112871
24 0.0289683160
25 0.0289683160
26 0.0288112871
27 0.0284942474
28 0.0280119173
29 0.0273580092
30 0.0597486412
31 0.0611767466
32 0.0622301334
33 0.0629225337
34 0.0632654776
35 0.0632654776
36 0.0629225337
37 0.0622301334
38 0.0611767466
39 0.0597486412
40 0.1188156626
41 0.1216555813
42 0.1237503377
43 0.1251272393
44 0.1258092147
45 0.1258092147
46 0.1251272393
47 0.1237503377
48 0.1216555813
49 0.1188156626
50 0.2153537790
51 0.2205011409
52 0.2242978938
53 0.2267935325
54 0.2280296152
55 0.2280296152
56 0.2267935325
57 0.2242978938
58 0.2205011409
59 0.2153537790
60 0.3561265866
61 0.3646386845
62 0.3709173049
63 0.3750442969
64 0.3770883841
65 0.3770883841
66 0.3750442969
67 0.3709173050
68 0.3646386846
69 0.3561265867
70 0.5378506987
71 0.5507063461
72 0.5601888180
73 0.5664217295
74 0.5695088724
75 0.5695088724
76 0.5664217295
77 0.5601888181
78 0.5507063461
79 0.5378506988
80 0.7425552318
81 0.7603037041
82 0.7733951794
83 0.7820003203
84 0.7862624217
85 0.7862624217
86 0.7820003203
87 0.7733951794
88 0.7603037041
89 0.7425552319
90 0.9379044931
91 0.9603221815
92 0.9768577240
93 0.9877266802
94 0.9931100425
95 0.9931100425
96 0.9877266802
97 0.9768577240
98 0.9603221816
99 0.9379044931
o112 o112
0 0.5157308238
1 0.5577026212
2 0.5913831312
3 0.6149468046
4 0.6270745482
5 0.6270745482
6 0.6149468046
7 0.5913831312
8 0.5577026212
9 0.5157308238
10 0.6428446654
11 0.6951613873
12 0.7371432414
13 0.7665147294
14 0.7816316371
15 0.7816316371
16 0.7665147294
17 0.7371432414
18 0.6951613873
19 0.6428446654
20 0.7531250439
21 0.8144167300
22 0.8636005957
23 0.8980107797
24 0.9157210018
25 0.9157210018
26 0.8980107797
27 0.8636005957
28 0.8144167300
29 0.7531250439
30 0.8338476440
31 0.9017087893
32 0.9561643554
33 0.9942627444
34 1.0138712105
35 1.0138712105
36 0.9942627444
37 0.9561643554
38 0.9017087894
39 0.8338476440
40 0.8763235722
41 0.9476415423
42 1.0048710572
43 1.0449101657
44 1.0655174808
45 1.0655174808
46 1.0449101657
47 1.0048710572
48 0.9476415423
49 0.8763235723
50 0.8763235722
51 0.9476415423
52 1.0048710572
53 1.0449101657
54 1.0655174808
55 1.0655174808
56 1.0449101657
57 1.0048710572
58 0.9476415423
59 0.8763235723
60 0.8338476440
61 0.9017087893
62 0.9561643554
63 0.9942627444
64 1.0138712105
65 1.0138712105
66 0.9942627444
67 0.9561643554
68 0.9017087894
69 0.8338476440
70 0.7531250439
71 0.8144167300
72 0.8636005957
73 0.8980107797
74 0.9157210018
75 0.9157210018
76 0.8980107797
77 0.8636005957
78 0.8144167300
79 0.7531250439
80 0.6428446654
81 0.6951613873
82 0.7371432414
83 0.7665147294
84 0.7816316371
85 0.7816316371
86 0.7665147294
87 0.7371432414
88 0.6951613873
89 0.6428446654
90 0.5157308238
91 0.5577026212
92 0.5913831312
93 0.6149468046
94 0.6270745482
95 0.6270745482
96 0.6149468046
97 0.5913831312
98 0.5577026212
99 0.5157308238
o112 o113
0 0.9501979465
1 0.9938050704
2 1.0273862840
3 1.0501846373
4 1.0617055576
5 1.0617055577
6 1.0501846374
7 1.0273862840
8 0.9938050704
9 0.9501979465
10 0.7123515155
11 0.7450432308
12 0.7702186466
13 0.7873102869
14 0.7959473768
